favorited	contributors	truncated	text	created_at	retweeted	in_reply_to_status_id_str	coordinates	in_reply_to_user_id_str	source	in_reply_to_status_id	in_reply_to_screen_name	id_str	place	retweet_count	geo	id	in_reply_to_user_id
False	None	False	More details on the sentencing of illegal immigrant #EDL leader and all-round bottle job, from the @Telegraph: http://t.co/ereEJWbA	Mon Jan 07 19:05:35 +0000 2013	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	288360752199380993	None	5	None	288360752199380993	None
None	False	RT @mrjamesob: Suggested a while ago that the best way to treat Stephen Lennon &amp; his 'EDL' was to point &amp; laugh. Had no idea he' ...	Mon Jan 07 18:16:47 +0000 2013	False	None	None	None	web	None	False	None	288348470908170241	None	10	None	288348470908170241	None
None	False	RT @slatedl: Honourary laugher @lbc973's @mrjamesob #EDL (Thanks Mike!) http://t.co/yLpAClQX	None	288348197192089600	web	False	None	None	288348197192089600	4	None	False	None	None	Mon Jan 07 18:15:42 +0000 2013	None	None
False	None	False	Political prisoners don't plead guilty @atlasshrugs. Other than that, 7/10 for shrill hilarity... http://t.co/3RGtqAIO #EDL	Mon Jan 07 17:20:13 +0000 2013	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	288334235889197056	None	5	None	288334235889197056	None
False	None	False	'Political correctness' to blame for the illegal immigrant #EDL leaders sentence. Apparently...http://t.co/fzoXQtas	Mon Jan 07 16:04:52 +0000 2013	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	None	None	288315272123801600	None	9	None	288315272123801600	None
False	None	False	Hel Gower's dismay over the sentencing of #EDL's illegal immigrant leader.http://t.co/8r2Rw6Cc	Mon Jan 07 16:00:25 +0000 2013	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	None	None	288314151816794112	None	1	None	288314151816794112	None
False	None	False	Tommy Robinson jailed for immigration fraud http://t.co/MRZAP6up via @edlnews	Mon Jan 07 15:36:08 +0000 2013	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	288308042943066112	None	3	None	288308042943066112	None
False	None	False	Mail: Leader of far-right #EDL jailed for 10 months for using someone else's passport... http://t.co/evZHVK9P	Mon Jan 07 15:25:34 +0000 2013	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	288305383414583296	None	1	None	288305383414583296	None
False	None	False	The most detailed available account of the #EDL leaders sentencing via @guardian: http://t.co/ltmIyvC5	Mon Jan 07 13:33:05 +0000 2013	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	288277077176770560	None	2	None	288277077176770560	None
False	None	False	Thanet #EDL Chief Guilty: http://t.co/REoybQGF	Mon Jan 07 13:27:31 +0000 2013	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	288275673783603200	None	1	None	288275673783603200	None
None	False	RT @woodo79: BREAKING: Man who hates foreigners coming to this country legally banged up for admitting trying to get in to another count ...	Mon Jan 07 13:11:18 +0000 2013	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	False	None	288271592885202944	None	53	None	288271592885202944	None
None	False	RT @hopenothate: Lennon's jailing another nail for the #EDL coffinhttp://t.co/FsmMYW24	None	288271154790146048	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	288271154790146048	8	None	False	None	None	Mon Jan 07 13:09:33 +0000 2013	None	None
False	None	False	Well done to everyone who phoned the US Embassy. X http://t.co/zzlGs6EG #EDL	Mon Jan 07 13:08:45 +0000 2013	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	288270951936847872	None	2	None	288270951936847872	None
False	None	False	Laters, Tommy... http://t.co/rPfRtVgQ #EDL	Mon Jan 07 12:59:30 +0000 2013	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	288268623854833665	None	1	None	288268623854833665	None
False	None	False	More detail here from BBC News - #EDL leader Stephen Lennon jailed for false passport offence http://t.co/81B7eZEK	Mon Jan 07 12:54:46 +0000 2013	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	288267434346041344	None	3	None	288267434346041344	None
False	None	False	*BREAKING* #EDL leader Stephen Lennon jailed for 10 months http://t.co/Rfk8WNLY	Mon Jan 07 12:31:45 +0000 2013	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	288261642612011008	None	5	None	288261642612011008	None
False	None	False	Corrie actor Sean Cernow on being attacked by racist  #EDL thugs. http://t.co/iSwzW37Z via @exposetweets	Mon Jan 07 11:06:16 +0000 2013	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	288240127162068992	None	7	None	288240127162068992	None
False	None	False	Casuals United 'Prove' my last tweet is faked. Identical handwriting sample included! http://t.co/zOuAZiXg #EDL	Mon Jan 07 02:08:44 +0000 2013	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	288104855409676290	None	1	None	288104855409676290	None
False	None	False	The #EDL leader proving he can still take a joke despite his circumstances...  http://t.co/9apiIIIW	Sun Jan 06 20:34:35 +0000 2013	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	288020761870995456	None	3	None	288020761870995456	None
False	None	False	March for England demands more crap to be thrown at them during their next Brighton march. #EDL http://t.co/e80NVOR1	Sun Jan 06 17:48:03 +0000 2013	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	287978854453235713	None	1	None	287978854453235713	None
False	None	False	#EDL Solihull demo organiser charged with racist bus attack:  http://t.co/1XkSDQKS	Sun Jan 06 17:09:36 +0000 2013	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	287969177728323584	None	4	None	287969177728323584	None
False	None	False	You'd think that SDL would 1) Know how to spell Berwick, and 2) Realise it's in England, but there we are. #EDL http://t.co/uABG65B8	Sun Jan 06 15:20:57 +0000 2013	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	287941834557247490	None	12	None	287941834557247490	None
False	None	False	Music! 'Fuck the #EDL' performed by Ruthless: https://t.co/bbenXUUY	Sun Jan 06 15:11:56 +0000 2013	False	None	None	None	web	None	None	287939565103235072	None	2	None	287939565103235072	None
False	None	False	@loopielala @TheyCallMeEz If they were funding terrorists, wouldn't they be better off selling something you'd actually want to eat? #EDL	Sun Jan 06 15:00:22 +0000 2013	False	287922891889184768	None	62271791	web	287922891889184768	loopielala	287936654046543873	None	0	None	287936654046543873	62271791
False	None	False	#EDL Bornemouth Division go Nazi.  http://t.co/kI7FZ7kD	Sun Jan 06 14:40:59 +0000 2013	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	287931776310079489	None	6	None	287931776310079489	None
False	None	False	But what if you run out out of lager, gentlemen? #EDL #Falklands http://t.co/TcGs7UF7	Sun Jan 06 10:57:39 +0000 2013	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	287875570811957248	None	5	None	287875570811957248	None
False	None	False	(Short Video) Santa's given Portsmouth #EDL a tazer for Christmas. http://t.co/eaV3bMz2	Sun Jan 06 10:37:39 +0000 2013	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	287870540407005184	None	0	None	287870540407005184	None
False	None	False	But what if you run out out of lager, gentlemen? #EDL #Falklandshttp://t.co/TcGs7UF7	Sun Jan 06 03:26:40 +0000 2013	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	None	None	287762076351471617	None	2	None	287762076351471617	None
False	None	False	(Short Video) Santa's given Portsmouth #EDL a tazer for Christmas...  http://t.co/eaV3bMz2	Sun Jan 06 02:43:55 +0000 2013	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	287751318272102400	None	0	None	287751318272102400	None
False	None	False	@JakeHylandsMum Thanks! :-)	Sat Jan 05 23:03:04 +0000 2013	False	287695385068204034	None	560182498	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	287695385068204034	JakeHylandsMum	287695740745162753	None	0	None	287695740745162753	560182498
False	None	False	@Jon_S @brianwhelanhack It basically is one. There is 26 shares from this post alone: http://t.co/uBOZtLaH #EDL	Sat Jan 05 21:05:43 +0000 2013	False	287658250969681921	None	114429495	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	287658250969681921	Jon_S	287666211112763392	None	0	None	287666211112763392	114429495
False	None	False	@neilap56 I'll have to find out their stance on the Moon Landings, and the 1966 death of Paul McCartney as well at some point... #EDL	Sat Jan 05 21:03:55 +0000 2013	False	287648996627992577	None	327546700	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	287648996627992577	neilap56	287665757289070592	None	0	None	287665757289070592	327546700
False	None	False	I wonder why elaborate crimes such as these, only ever get solved by deadbeat racists? #EDL http://t.co/uBOZtLaH	Sat Jan 05 20:59:06 +0000 2013	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	287664542568292353	None	0	None	287664542568292353	None
False	None	False	Combined Ex Forces attempt to exploit the sensitive situation in Belfast. #EDLhttp://t.co/az6YOoOp	Sat Jan 05 19:56:01 +0000 2013	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	None	None	287648669442924544	None	1	None	287648669442924544	None
False	None	False	Combined Ex Forces present a bizarre conspiracy theory involving kebabs... #EDLhttp://t.co/lkrDY4sR	Sat Jan 05 19:45:46 +0000 2013	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	None	None	287646091162300416	None	6	None	287646091162300416	None
False	None	False	@JakeHylandsMum DMed ya! Thanks. :-)	Sat Jan 05 19:15:34 +0000 2013	False	287636114578231297	None	560182498	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	287636114578231297	JakeHylandsMum	287638489179246592	None	0	None	287638489179246592	560182498
False	None	False	Only five attendees 'confirmed' for next weeks #EDL demo in Birmingham. http://t.co/OpLxJkoG	Sat Jan 05 18:14:33 +0000 2013	False	None	None	None	web	None	None	287623133752610817	None	5	None	287623133752610817	None
False	None	False	@WeAreTheI3rits @sheryl2311 I'm sure if the CIA asked the hospital nicely enough, they'd let them have a look at them... #EDL	Sat Jan 05 18:11:40 +0000 2013	False	287521129034289152	None	608534675	web	287521129034289152	WeAreTheI3rits	287622407974432768	None	0	None	287622407974432768	608534675
False	None	False	@WeAreTheI3rits @sheryl2311 It's a bit of a way to go to just to get covert photos of life support gear isn't it? #EDL #Malala	Sat Jan 05 18:10:50 +0000 2013	False	287521129034289152	None	608534675	web	287521129034289152	WeAreTheI3rits	287622198544453632	None	0	None	287622198544453632	608534675
None	False	RT @WeAreTheI3rits: @sheryl2311 Can you please provide links to these "Malala the CIA operative" tweets? I can't find any but yours #EDL	Sat Jan 05 18:10:00 +0000 2013	False	None	None	None	web	None	False	None	287621987801657346	None	3	None	287621987801657346	None
False	None	False	@steveaylin If they're giving out car park prices, then I wouldn't expect very much from them. #EDL	Sat Jan 05 17:25:21 +0000 2013	False	287609968092405760	None	16811281	web	287609968092405760	steveaylin	287610752062353408	None	0	None	287610752062353408	16811281
False	None	False	#EDL splinter group the EVF confident of bringing at least one coachload to their Birmingham demo on 26th Jan. http://t.co/u4T8AGZL	Sat Jan 05 17:04:23 +0000 2013	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	287605474201849856	None	2	None	287605474201849856	None
False	None	False	Steve Carroll flees the country to avoid Community Service. #EDL http://t.co/XY5JUPUz	Sat Jan 05 16:52:09 +0000 2013	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	287602397533044737	None	2	None	287602397533044737	None
False	None	False	#EDL splinter group South East Alliance get into bed with some Greek neo Nazi copycats for a demo in Notting Hill. http://t.co/6zNm6COf	Sat Jan 05 16:33:37 +0000 2013	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	287597734159073281	None	2	None	287597734159073281	None
False	None	False	“@NemesisRepublic: If #Israel is so great why is Ambrosine #barrenmunchausen #freulein Shitrit in London? #EDL” &lt; Probably barred.	Sat Jan 05 16:01:13 +0000 2013	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	287589578951512065	None	0	None	287589578951512065	None
False	None	False	Birmingham #EDL member charged with racist bus attack  http://t.co/kXqXYhwu	Sat Jan 05 15:46:29 +0000 2013	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	287585871920775170	None	13	None	287585871920775170	None
False	None	False	Gerry McGuire is a badass. If you don't believe him, he won't find out where you live or kill you... #EDL http://t.co/XVM1URKS	Sat Jan 05 13:43:34 +0000 2013	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	287554938597412866	None	1	None	287554938597412866	None
None	False	RT @WeAreTheI3rits: @ukpakman @EDLNewsXtra  Like this idiot Ross Gilbert? #EDL #Walsall http://t.co/GhU7yv8q	None	287544188067799040	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	287544188067799040	3	None	False	None	None	Sat Jan 05 13:00:51 +0000 2013	None	None
False	None	False	“@MrsShitrit: @sheryl2311 @EDLNewsXtra @EDL_KevKlown    Israel still exists :)” &lt; Unlike your career. #EDL	Sat Jan 05 12:12:41 +0000 2013	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	287532065489043456	None	2	None	287532065489043456	None
False	None	False	#EDL Blackburn Division chief Bernard Holmes issues further threats to one of the women he assaulted... #EDLhttp://t.co/UXKd0qVG	Sat Jan 05 11:42:29 +0000 2013	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	None	None	287524464843960320	None	11	None	287524464843960320	None
False	None	False	@EDL_KevKlown @sheryl2311 @mrsshitrit Leave her alone, she doesn't know any other insults... #EDL	Sat Jan 05 11:34:44 +0000 2013	False	287508670386950144	None	1047401252	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	287508670386950144	EDL_KevKlown	287522515813822465	None	0	None	287522515813822465	1047401252
False	None	False	Gerry McGuire is a badass. If you don't believe him, he won't find out where you live or kill you... #EDL http://t.co/XVM1URKS	Fri Jan 04 23:58:32 +0000 2013	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	287347313695916033	None	0	None	287347313695916033	None
False	None	False	@MissLButtercup @sheryl2311 That's ever so sweet. They block you again, the minute anyone mentions pornbots. LOL #EDL	Fri Jan 04 23:24:52 +0000 2013	False	287335573188911105	None	381987786	web	287335573188911105	MissLButtercup	287338837829632001	None	0	None	287338837829632001	381987786
